"","year","ISO","CCODE","language_type","hits_mean","hits_median","hits_max","hits_sd","HRINGO_count","theta_mean","Amnesty","State","HRW","gdp_growth","gdp_pc_currentus","gini","literacy_per","rat_sum"
"633",2014,"FR",220,"Arabic",0.0682692307692308,0,0.285,0.0907100779978558,NA,1.74093399403475,2,1,NA,0.94758648,43008.652,32.299999,NA,20
"634",2015,"FR",220,"Arabic",0.113942307692308,0.1225,0.41,0.116830430742642,14,1.69856207659964,2,1,NA,1.0674616,36613.375,32.700001,NA,21
"635",2016,"FR",220,"Arabic",0.0667307692307692,0,0.5,0.0951102797241213,NA,NA,NA,NA,NA,1.1876503,36870.219,NA,NA,22
"636",2012,"DE",255,"Arabic",0.0555660377358491,0,0.425,0.102730324605804,11,2.62097639121628,1,1,NA,0.49199283,44065.25,NA,NA,20
"637",2013,"DE",255,"Arabic",0.0569230769230769,0,0.37,0.0938195694611541,NA,2.66801883399716,NA,1,1,0.48958448,46530.91,31.1,NA,21
"638",2014,"DE",255,"Arabic",0.0805769230769231,0,0.38,0.114586442436908,NA,2.71335147075538,1,1,NA,1.9296904,48042.563,NA,NA,21
"639",2015,"DE",255,"Arabic",0.0989423076923077,0,0.5,0.123118532629832,12,2.73362222280007,1,1,NA,1.7432054,41323.922,31.700001,NA,21
"640",2016,"DE",255,"Arabic",0.103653846153846,0.15,0.36,0.112646920989641,NA,NA,NA,NA,NA,1.9436255,42232.574,NA,NA,21
"641",2012,"US",2,"Arabic",0.120849056603774,0.09,0.5,0.092931611791934,39,0.348240359699347,3,NA,NA,2.224031,51450.961,NA,NA,6
"642",2013,"US",2,"Arabic",0.0950961538461538,0.08,0.34,0.0629619429451383,NA,0.473516343660383,NA,NA,NA,1.6773316,52782.086,41,NA,6
"643",2014,"US",2,"Arabic",0.0984615384615385,0.0925,0.27,0.068065269004431,NA,0.583498773291786,2,NA,2,2.5691936,54696.727,NA,NA,6
"644",2015,"US",2,"Arabic",0.0968269230769231,0.085,0.3,0.0633464551382491,39,0.524456320617327,2,NA,3,2.861587,56443.816,NA,NA,6
"645",2016,"US",2,"Arabic",0.0820192307692308,0.065,0.25,0.0645896520530794,NA,NA,NA,NA,NA,1.4852792,57588.539,41.5,NA,6
"646",2012,"BI",516,"French",22.2641509433962,28,86,23.0084858454409,7,-0.764154596733394,3,4,NA,4.0193653,265.28561,NA,NA,10
"647",2013,"BI",516,"French",23.0192307692308,21.5,100,21.0139919629806,NA,-0.785969528003045,NA,4,4,4.5940542,282.75552,38.599998,NA,11
"648",2014,"BI",516,"French",15.2115384615385,14,48,12.1741232135255,NA,-0.636294084932472,3,3,3,4.6609182,312.74899,NA,61.569729,13
"649",2015,"BI",516,"French",8.15384615384615,8,27,6.43027342261531,9,-0.896761425051346,4,4,4,-3.9211428,300.67654,NA,NA,13
"650",2016,"BI",516,"French",14.1153846153846,13.5,28,6.52793047755249,NA,NA,NA,NA,NA,-0.57043445,285.72745,NA,NA,13
"651",2012,"GA",481,"French",25.4122641509434,29.93,73,22.0129786578378,3,0.996355498940474,NA,2,NA,5.2523661,9774.1934,NA,82.283798,15
"652",2013,"GA",481,"French",20.2434615384615,18.25,69.35,14.747484715363,NA,1.00535256380754,NA,2,NA,5.6389289,9679.7236,NA,NA,15
"653",2014,"GA",481,"French",16.9303846153846,13.87,60.59,12.6332548957478,NA,1.01950350045636,NA,2,NA,4.3139954,9692.1367,NA,NA,18
"654",2015,"GA",481,"French",16.1301923076923,13.505,40.15,10.0418357220269,3,0.995087315632648,NA,2,NA,3.8792577,7448.7495,NA,NA,18
"655",2016,"GA",481,"French",21.7034615384615,20.44,54.02,14.4988202203767,NA,NA,NA,NA,NA,2.0823803,7078.6831,NA,NA,18
"656",2012,"BJ",434,"French",19.2250943396226,20.65,55.46,15.8345043912922,5,0.901189023265897,1,2,NA,4.8164783,837.9505,NA,32.948818,14
"657",2013,"BJ",434,"French",16.2817307692308,15.045,40.12,10.1003623932566,NA,0.92013117834568,NA,2,NA,7.1897163,915.32813,NA,NA,14
"658",2014,"BJ",434,"French",12.1290384615385,10.03,59,9.3209700874448,NA,0.911344085505437,1,3,NA,6.3518319,943.68658,NA,NA,14
"659",2015,"BJ",434,"French",10.5292307692308,9.735,27.73,6.58592552971534,6,0.943213121621101,2,2,NA,2.0958083,783.96307,47.799999,NA,14
"660",2016,"BJ",434,"French",16.1001923076923,13.275,50.15,8.33185629821214,NA,NA,NA,NA,NA,3.96486,788.53247,NA,NA,14
"661",2012,"TG",461,"French",12.25,15.37,53,13.7327444172958,6,0.761413915211045,3,2,NA,4.8203435,563.68951,NA,NA,16
"662",2013,"TG",461,"French",10.5388461538462,12.19,30.21,9.50509577549629,NA,1.17593187890817,NA,1,NA,3.9677927,579.43481,NA,NA,16
"663",2014,"TG",461,"French",8.98961538461539,9.54,32.86,8.12844773583914,NA,1.33259400603251,2,1,NA,5.8717265,620.13184,NA,NA,17
"664",2015,"TG",461,"French",8.86730769230769,9.54,26.5,7.388098302738,7,1.31439883734666,3,1,NA,5.3848424,551.1507,43.099998,63.745621,17
"665",2016,"TG",461,"French",13.8105769230769,12.455,53,8.83525367512279,NA,NA,NA,NA,NA,5.3981462,576.95947,NA,NA,18
"666",2012,"BF",439,"French",19.4950943396226,17.68,52,11.2809962091873,6,0.516192714857612,1,2,NA,6.4526987,673.82281,NA,NA,20
"667",2013,"BF",439,"French",18.65,18.46,41.08,10.364267044637,NA,0.29518302415604,NA,3,NA,5.7925892,699.78156,NA,NA,20
"668",2014,"BF",439,"French",14.73,13,39,8.72361096308714,NA,0.167131098439347,3,3,NA,4.3268375,703.82166,35.299999,34.5994,20
"669",2015,"BF",439,"French",13.21,12.48,43.68,6.97672938712521,8,0.110208799132813,3,3,NA,3.8945479,575.31445,NA,NA,20
"670",2016,"BF",439,"French",20.9,21.32,40.04,9.10737516263282,NA,NA,NA,NA,NA,5.9245777,613.9931,NA,NA,20
"671",2012,"HT",41,"French",13.1745283018868,9.8,30.87,7.87916130982854,5,0.320742620929073,NA,3,NA,2.8850961,766.84375,41.099998,NA,9
"672",2013,"HT",41,"French",10.7517307692308,9.8,31.85,5.52791054422166,NA,0.384595209393502,NA,3,2,4.2340527,810.26563,NA,NA,10
"673",2014,"HT",41,"French",9.97903846153846,9.31,49,7.66512582801326,NA,0.41177941333414,2,3,3,2.8101485,830.11389,NA,NA,11
"674",2015,"HT",41,"French",10.5632692307692,9.555,22.05,4.39279343932802,5,0.538537895369553,1,3,2,1.2112184,814.54639,NA,NA,11
"675",2016,"HT",41,"French",16.6128846153846,14.7,45.57,8.00534853965318,NA,NA,NA,NA,NA,1.4527071,734.80261,NA,NA,11
"676",2012,"CM",471,"French",21.6362264150943,21.6,47.04,10.7939876830389,7,0.0770306778475849,2,3,NA,4.5432649,1380.5099,NA,NA,11
"677",2013,"CM",471,"French",18.3323076923077,17.76,48,8.10976284447734,NA,-0.0391371526552322,NA,3,NA,5.4042659,1493.7466,NA,NA,12
"678",2014,"CM",471,"French",17.6215384615385,16.32,33.6,6.71888161346415,NA,-0.138466682756295,4,3,NA,5.8840594,1571.1825,46.599998,NA,12
"679",2015,"CM",471,"French",13.5323076923077,12.72,36,6.77892715653924,8,-0.105833762074193,3,3,NA,5.6514635,1353.9244,NA,NA,12
"680",2016,"CM",471,"French",24.3415384615385,23.04,40.8,6.59674292318339,NA,NA,NA,NA,NA,4.4504533,1374.5159,NA,NA,12
"681",2012,"CD",490,"French",16.6075471698113,14.4,45,10.8181089108211,7,-1.93392958273592,5,5,NA,7.0868988,424.85913,42.099998,75.017189,12
"682",2013,"CD",490,"French",10.5576923076923,9.45,25.65,6.51835556532613,NA,-1.89019339864712,NA,5,5,8.4819565,458.12537,NA,NA,12
"683",2014,"CD",490,"French",7.88365384615385,7.2,22.95,4.41402312104526,NA,-1.68185559530756,5,5,3,9.4702883,487.19827,NA,NA,12
"684",2015,"CD",490,"French",7.26923076923077,6.975,16.2,3.62788970482941,9,-1.58904202088433,4,5,4,6.9161878,497.62976,NA,NA,14
"685",2016,"CD",490,"French",12.4701923076923,11.7,22.5,4.2749642770596,NA,NA,NA,NA,NA,2.399379,444.41034,NA,77.042679,14
"686",2012,"SN",433,"French",6.24735849056604,6.24,13.65,2.67205348212208,6,0.351253708585214,3,3,NA,4.4111805,1038.0776,NA,NA,18
"687",2013,"SN",433,"French",5.9025,5.46,12.09,2.50976123776511,NA,0.554335460492457,NA,2,NA,3.4554718,1051.7507,NA,42.817501,18
"688",2014,"SN",433,"French",5.8575,4.875,39,5.41474416863481,NA,0.615496506628136,2,3,NA,4.0750833,1052.1274,NA,NA,18
"689",2015,"SN",433,"French",4.5675,4.29,17.94,2.55954183629897,7,0.745632675314101,2,2,NA,6.4569077,910.77478,NA,NA,18
"690",2016,"SN",433,"French",7.6275,7.02,13.65,2.45131087379794,NA,NA,NA,NA,NA,6.7418184,952.77155,NA,NA,18
"691",2012,"CG",484,"French",2.82735849056604,0,37,8.04110812085752,4,0.223595583595633,2,3,NA,3.7999713,2952.0522,NA,NA,11
"692",2013,"CG",484,"French",1.69346153846154,0,8.51,2.06507834406328,NA,-0.0616587319704154,NA,3,NA,3.4407053,2964.573,NA,NA,11
"693",2014,"CG",484,"French",1.38038461538462,1.48,3.7,1.2629734003354,NA,-0.354469800145919,4,3,NA,6.7799163,2910.5203,NA,NA,13
"694",2015,"CG",484,"French",1.33769230769231,1.48,7.4,1.40968723465438,6,-0.576815862150567,4,4,NA,2.6464858,1712.1211,NA,NA,13
"695",2016,"CG",484,"French",1.77884615384615,1.85,3.7,0.89149500751058,NA,NA,NA,NA,NA,-2.8000188,1528.2448,NA,NA,13
"696",2012,"CI",437,"French",7.68622641509434,7.03,14.06,3.04906241983631,5,-0.880705330690795,4,4,NA,10.706504,1262.4802,NA,40.981628,12
"697",2013,"CI",437,"French",7.09403846153846,6.475,13.69,2.84695107612763,NA,-0.485903415690488,NA,3,3,8.8894215,1423.6823,NA,NA,12
"698",2014,"CI",437,"French",6.49634615384615,5.735,37,4.94804616969526,NA,-0.283187379249012,3,3,3,8.7940769,1569.9282,NA,43.908421,13
"699",2015,"CI",437,"French",5.50019230769231,5.18,15.54,2.5998570778098,8,-0.202436724548023,3,3,3,8.842865,1434.3267,41.5,NA,13
"700",2016,"CI",437,"French",9.70538461538461,9.99,16.28,3.25426444900724,NA,NA,NA,NA,NA,8.3421135,1535.0681,NA,NA,13
"701",2012,"GP",NA,"French",8.18188679245283,8.88,17.02,5.16302760634307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",2013,"GP",NA,"French",8.05461538461538,7.03,18.87,4.21713147629833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",2014,"GP",NA,"French",9.07211538461539,7.77,37,5.60007014540748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",2015,"GP",NA,"French",7.10115384615385,7.03,17.39,3.25708678558132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",2016,"GP",NA,"French",15.8886538461538,15.54,28.49,6.37727000072459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",2012,"MQ",NA,"French",6.90264150943396,6.46,20.4,5.09371262173861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",2013,"MQ",NA,"French",4.78615384615385,4.42,11.56,2.33417420745951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",2014,"MQ",NA,"French",5.64923076923077,4.76,34,5.02010930517428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",2015,"MQ",NA,"French",5.70153846153846,5.44,13.94,2.45141926447852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",2016,"MQ",NA,"French",7.44076923076923,6.8,19.72,3.55044092603028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",2012,"GF",NA,"French",4.33660377358491,0,34,7.23215973258872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",2013,"GF",NA,"French",6.38807692307692,6.8,21.42,5.01431872817159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",2014,"GF",NA,"French",6.92423076923077,6.12,22.78,5.23662716856605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",2015,"GF",NA,"French",6.10038461538462,5.44,19.38,5.26011479839629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2016,"GF",NA,"French",8.42153846153846,8.67,19.04,4.68493931767066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",2012,"ML",432,"French",9.25867924528302,10.23,33,7.10736130786402,7,-0.0810936559613373,4,3,NA,-0.83617884,777.34772,NA,NA,20
"717",2013,"ML",432,"French",6.02884615384615,4.95,16.17,4.25933698874724,NA,-0.564274055088261,NA,4,4,2.3035848,803.89355,NA,NA,20
"718",2014,"ML",432,"French",5.41326923076923,4.455,29.04,4.54416139986844,NA,-0.714629894195264,3,4,4,7.0433564,848.22797,NA,NA,20
"719",2015,"ML",432,"French",4.56288461538462,3.96,15.18,3.13795883234375,9,-0.755180423277991,3,4,4,5.9625816,749.95013,NA,33.06889,20
"720",2016,"ML",432,"French",5.76230769230769,5.61,12.54,2.86233458491807,NA,NA,NA,NA,NA,5.8000002,779.94482,NA,NA,20
"721",2012,"MG",580,"French",7.8377358490566,7.13,31,5.85802757613248,3,-0.31223321634748,4,3,NA,3.027508,443.9061,42.599998,71.572617,11
"722",2013,"MG",580,"French",6.42057692307692,5.27,18.6,4.11047748453018,NA,-0.247968764561654,NA,3,NA,2.255204,461.72308,NA,NA,11
"723",2014,"MG",580,"French",4.65596153846154,4.65,10.85,3.01025388781078,NA,-0.243648177037303,NA,3,NA,3.3158541,452.4632,NA,NA,11
"724",2015,"MG",580,"French",4.67980769230769,4.185,19.53,2.85460171349433,4,-0.303642640796407,4,3,NA,3.1166148,402.08832,NA,NA,13
"725",2016,"MG",580,"French",6.34307692307692,5.89,16.12,2.64647863593066,NA,NA,NA,NA,NA,4.1799903,401.74228,NA,NA,13
"726",2012,"RE",NA,"French",9.32377358490566,9.28,14.79,3.03057003169059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",2013,"RE",NA,"French",10.2336538461538,9.57,24.36,4.56126531672876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",2014,"RE",NA,"French",10.1834615384615,10.295,28.13,4.72579939689236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",2015,"RE",NA,"French",9.46961538461538,9.28,17.4,3.61475460156877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",2016,"RE",NA,"French",13.4626923076923,13.485,29,5.5117493452302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",2012,"PF",NA,"French",5.97509433962264,5.88,28,5.88511146964606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",2013,"PF",NA,"French",5.99846153846154,5.04,20.16,5.32977113315619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",2014,"PF",NA,"French",5.16923076923077,4.48,19.32,4.13506566140524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",2015,"PF",NA,"French",6.70384615384615,5.46,22.12,5.09050486877329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",2016,"PF",NA,"French",7.00538461538462,6.72,14,3.43577514246241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",2012,"FR",220,"French",5.45094339622642,5.67,7.02,0.748951226076899,15,1.70889366107604,2,1,NA,0.18269303,40874.715,33.099998,NA,20
"737",2013,"FR",220,"French",5.42076923076923,5.4,7.02,0.853557368309521,NA,1.78588996856643,NA,1,1,0.57624155,42592.953,32.5,NA,20
"738",2014,"FR",220,"French",6.14769230769231,6.075,27,3.09819784136736,NA,1.74093399403475,2,1,NA,0.94758648,43008.652,32.299999,NA,20
"739",2015,"FR",220,"French",5.86211538461539,5.94,13.23,1.30349655946726,14,1.69856207659964,2,1,NA,1.0674616,36613.375,32.700001,NA,21
"740",2016,"FR",220,"French",7.45615384615385,7.695,11.34,1.40566243381121,NA,NA,NA,NA,NA,1.1876503,36870.219,NA,NA,22
